,Year, Total, Total Passed, % Passed,Num Black, Black Passed, % Black Passed, % Black,Num Hispanic, Hisp Passed, % Hisp Passed, % Hisp,Num Asian, Asian Passed, % Asian Passed, % Asian,Num White, White Passed, % White Passed, % White,Num PI, PI Passed, % PI Passed, % PI,Num NA, NA Passed, % NA Passed, % NA,Num 2+, 2+ Passed, % 2+ Passed, % 2+,Num Other, Other Passed, % Other Passed, % Other,Fem Total, Fem Passed, % Fem Passed, % Fem,Num Black Fem, Fem Black Passed, % Fem Black Passed, % Fem Black,Num Hispanic Fem, Fem Hisp Passed, % Fem Hisp Passed, % Fem Hisp,Num Asian Fem, Fem Asian Passed, % Fem Asian Passed, % Fem Asian,Num White Fem, Fem White Passed, % Fem White Passed, % Fem White,Num PI Fem, Fem PI Passed, % Fem PI Passed, % Fem PI,Num NA Fem, Fem NA Passed, % Fem NA Passed, % Fem NA,Num 2+ Fem, Fem 2+ Passed, % Fem 2+ Passed, % Fem 2+,Num Other Fem, Fem Other Passed, % Fem Other Passed,% Fem Other,Male Total, Male Passed, % Male Passed, % Male,Num Black Male, Male Black Passed, % Male Black Passed, % Male Black,Num Hispanic Male, Male Hisp Passed, % Male Hisp Passed, % Male Hisp,Num Asian Male, Male Asian Passed, % Male Asian Passed, % Male Asian,Num White Male, Male White Passed, % Male White Passed, % Male White,Num PI Male, Male PI Passed, % Male PI Passed, % Male PI,Num NA Male, Male NA Passed, % Male NA Passed, % Male NA,Num 2+ Male, Male 2+ Passed, % Male 2+ Passed, % Male 2+,Num Other Male, Male Other Passed, % Male Other Passed, % Male Other,Unnamed: 108,State
480,2010,209,127,60.77,11,4,36.36,5.26,9,0,0.0,4.31,31,23,74.19,14.83,145,92,63.45,69.38,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5,1,20.0,2.39,50,28,56.0,23.92,6,3,50.0,2.87,2,0,0.0,0.96,7,6,85.71,3.35,32,19,59.38,15.31,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.96,159,99,62.26,76.08,5,1,20.0,2.39,7,0,0.0,3.35,24,17,70.83,11.48,113,73,64.6,54.07,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,1.44, ,South_Carolina
481,2011,214,130,60.75,14,7,50.0,6.54,4,0,0.0,1.87,30,21,70.0,14.02,150,92,61.33,70.09,0,0,0.0,0.0,2,0,0.0,0.93,0,0,0.0,0.0,8,4,50.0,3.74,55,30,54.55,25.7,4,0,0.0,1.87,1,0,0.0,0.47,12,8,66.67,5.61,34,20,58.82,15.89,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,1.4,159,100,62.89,74.3,10,6,60.0,4.67,3,0,0.0,1.4,18,13,72.22,8.41,116,72,62.07,54.21,0,0,0.0,0.0,2,0,0.0,0.93,0,0,0.0,0.0,5,4,80.0,2.34, ,South_Carolina
482,2012,276,132,47.83,24,3,12.5,8.7,10,0,0.0,3.62,25,14,56.0,9.06,197,102,51.78,71.38,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,11,4,36.36,3.99,63,24,38.1,22.83,12,1,8.33,4.35,3,0,0.0,1.09,7,4,57.14,2.54,39,16,41.03,14.13,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.36,213,108,50.7,77.17,12,2,16.67,4.35,7,0,0.0,2.54,18,10,55.56,6.52,158,86,54.43,57.25,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,10,3,30.0,3.62, ,South_Carolina
483,2013,275,173,62.91,19,7,36.84,6.91,14,6,42.86,5.09,40,24,60.0,14.55,190,128,67.37,69.09,0,0,0.0,0.0,1,0,0.0,0.36,0,0,0.0,0.0,9,6,66.67,3.27,57,26,45.61,20.73,6,2,33.33,2.18,3,0,0.0,1.09,11,7,63.64,4.0,30,11,36.67,10.91,0,0,0.0,0.0,1,0,0.0,0.36,0,0,0.0,0.0,5,3,60.0,1.82,218,147,67.43,79.27,13,5,38.46,4.73,11,5,45.45,4.0,29,17,58.62,10.55,160,117,73.12,58.18,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,1.45, ,South_Carolina
484,2014,326,187,57.36,10,3,30.0,3.07,8,3,37.5,2.45,39,21,53.85,11.96,257,151,58.75,78.83,0,0,0.0,0.0,3,0,0.0,0.92,0,0,0.0,0.0,9,4,44.44,2.76,78,45,57.69,23.93,1,0,0.0,0.31,1,0,0.0,0.31,13,6,46.15,3.99,58,36,62.07,17.79,0,0,0.0,0.0,1,0,0.0,0.31,0,0,0.0,0.0,4,0,0.0,1.23,248,142,57.26,76.07,9,3,33.33,2.76,7,0,0.0,2.15,26,15,57.69,7.98,199,115,57.79,61.04,0,0,0.0,0.0,2,0,0.0,0.61,0,0,0.0,0.0,5,3,60.0,1.53, ,South_Carolina
485,2015,280,183,65.36,17,7,41.18,6.07,6,0,0.0,2.14,26,15,57.69,9.29,221,150,67.87,78.93,0,0,0.0,0.0,2,0,0.0,0.71,0,0,0.0,0.0,4,0,0.0,1.43,51,34,66.67,18.21,5,2,40.0,1.79,2,0,0.0,0.71,4,0,0.0,1.43,36,27,75.0,12.86,0,0,0.0,0.0,1,0,0.0,0.36,0,0,0.0,0.0,2,0,0.0,0.71,229,149,65.07,81.79,12,5,41.67,4.29,4,0,0.0,1.43,22,14,63.64,7.86,185,123,66.49,66.07,0,0,0.0,0.0,1,0,0.0,0.36,0,0,0.0,0.0,2,0,0.0,0.71, ,South_Carolina
486,2016,374,209,55.88,27,4,14.81,7.22,12,3,25.0,3.21,56,33,58.93,14.97,252,159,63.1,67.38,0,0,0.0,0.0,1,0,0.0,0.27,24,8,33.33,6.42,1,0,0.0,0.27,72,31,43.06,19.25,13,1,7.69,3.48,3,0,0.0,0.8,9,3,33.33,2.41,36,21,58.33,9.63,0,0,0.0,0.0,0,0,0.0,0.0,10,4,40.0,2.67,1,0,0.0,0.27,302,178,58.94,80.75,14,3,21.43,3.74,9,2,22.22,2.41,47,30,63.83,12.57,216,138,63.89,57.75,0,0,0.0,0.0,1,0,0.0,0.27,14,4,28.57,3.74,0,0,0.0,0.0, ,South_Carolina
487,2017,437,227,51.95,46,9,19.57,10.53,37,13,35.14,8.47,48,33,68.75,10.98,277,157,56.68,63.39,0,0,0.0,0.0,1,0,0.0,0.23,24,13,54.17,5.49,0,0,0.0,0.0,120,51,42.5,27.46,20,5,25.0,4.58,11,3,27.27,2.52,16,8,50.0,3.66,65,32,49.23,14.87,0,0,0.0,0.0,0,0,0.0,0.0,7,3,42.86,1.6,0,0,0.0,0.0,317,176,55.52,72.54,26,4,15.38,5.95,26,10,38.46,5.95,32,25,78.12,7.32,212,125,58.96,48.51,0,0,0.0,0.0,1,0,0.0,0.23,17,10,58.82,3.89,0,0,0.0,0.0, ,South_Carolina
488,2018,380,221,58.16,47,13,27.66,12.37,31,13,41.94,8.16,48,33,68.75,12.63,226,148,65.49,59.47,0,0,0.0,0.0,3,0,0.0,0.79,22,12,54.55,5.79,0,0,0.0,0.0,84,44,52.38,22.11,15,4,26.67,3.95,9,4,44.44,2.37,11,9,81.82,2.89,40,23,57.5,10.53,0,0,0.0,0.0,0,0,0.0,0.0,8,4,50.0,2.11,0,0,0.0,0.0,296,177,59.8,77.89,32,9,28.12,8.42,22,9,40.91,5.79,37,24,64.86,9.74,186,125,67.2,48.95,0,0,0.0,0.0,3,0,0.0,0.79,14,8,57.14,3.68,0,0,0.0,0.0, ,South_Carolina
489,2019,373,226,60.59,36,14,38.89,9.65,26,13,50.0,6.97,52,32,61.54,13.94,238,157,65.97,63.81,0,0,0.0,0.0,1,0,0.0,0.27,14,8,57.14,3.75,0,0,0.0,0.0,93,56,60.22,24.93,12,4,33.33,3.22,5,3,60.0,1.34,14,8,57.14,3.75,60,40,66.67,16.09,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.54,0,0,0.0,0.0,280,170,60.71,75.07,24,10,41.67,6.43,21,10,47.62,5.63,38,24,63.16,10.19,178,117,65.73,47.72,0,0,0.0,0.0,1,0,0.0,0.27,12,7,58.33,3.22,0,0,0.0,0.0, ,South_Carolina
490,2020,437,245,56.06,24,8,33.33,5.49,22,7,31.82,5.03,65,47,72.31,14.87,282,164,58.16,64.53,0,0,0.0,0.0,4,0,0.0,0.92,29,11,37.93,6.64,0,0,0.0,0.0,115,60,52.17,26.32,7,2,28.57,1.6,1,0,0.0,0.23,16,12,75.0,3.66,82,43,52.44,18.76,0,0,0.0,0.0,0,0,0.0,0.0,8,3,37.5,1.83,0,0,0.0,0.0,322,185,57.45,73.68,17,6,35.29,3.89,21,7,33.33,4.81,49,35,71.43,11.21,200,121,60.5,45.77,0,0,0.0,0.0,4,0,0.0,0.92,21,8,38.1,4.81,0,0,0.0,0.0, ,South_Carolina
491,2021,432,262,60.65,30,10,33.33,6.94,32,12,37.5,7.41,57,42,73.68,13.19,271,173,63.84,62.73,0,0,0.0,0.0,3,0,0.0,0.69,25,16,64.0,5.79,14,7,50.0,3.24,94,60,63.83,21.76,7,2,28.57,1.62,7,3,42.86,1.62,17,12,70.59,3.94,51,39,76.47,11.81,0,0,0.0,0.0,0,0,0.0,0.0,7,2,28.57,1.62,5,2,40.0,1.16,335,200,59.7,77.55,22,8,36.36,5.09,24,8,33.33,5.56,40,30,75.0,9.26,219,133,60.73,50.69,0,0,0.0,0.0,3,0,0.0,0.69,18,14,77.78,4.17,9,5,55.56,2.08, ,South_Carolina
492,2010,19,13,68.42,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,19,13,68.42,100.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,19,13,68.42,100.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,19,13,68.42,100.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,South_Dakota
493,2011,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,100.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,100.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,100.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,South_Dakota
494,2012,25,13,52.0,1,0,0.0,4.0,0,0,0.0,0.0,1,0,0.0,4.0,21,12,57.14,84.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,8.0,2,0,0.0,8.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,8.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,23,11,47.83,92.0,1,0,0.0,4.0,0,0,0.0,0.0,1,0,0.0,4.0,19,10,52.63,76.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,8.0, ,South_Dakota
495,2013,33,19,57.58,1,0,0.0,3.03,1,0,0.0,3.03,5,3,60.0,15.15,25,13,52.0,75.76,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,3.03,5,4,80.0,15.15,1,0,0.0,3.03,0,0,0.0,0.0,3,0,0.0,9.09,1,0,0.0,3.03,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,28,15,53.57,84.85,0,0,0.0,0.0,1,0,0.0,3.03,2,0,0.0,6.06,24,12,50.0,72.73,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,3.03, ,South_Dakota
496,2014,29,15,51.72,0,0,0.0,0.0,0,0,0.0,0.0,6,3,50.0,20.69,22,11,50.0,75.86,0,0,0.0,0.0,1,0,0.0,3.45,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,13.79,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,6.9,2,0,0.0,6.9,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,25,13,52.0,86.21,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,13.79,20,10,50.0,68.97,0,0,0.0,0.0,1,0,0.0,3.45,0,0,0.0,0.0,0,0,0.0,0.0, ,South_Dakota
497,2015,40,24,60.0,0,0,0.0,0.0,1,0,0.0,2.5,3,0,0.0,7.5,35,21,60.0,87.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.5,4,0,0.0,10.0,0,0,0.0,0.0,1,0,0.0,2.5,0,0,0.0,0.0,3,0,0.0,7.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,36,20,55.56,90.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,7.5,32,18,56.25,80.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.5, ,South_Dakota
498,2016,26,9,34.62,2,0,0.0,7.69,0,0,0.0,0.0,1,0,0.0,3.85,18,7,38.89,69.23,0,0,0.0,0.0,1,0,0.0,3.85,1,0,0.0,3.85,0,0,0.0,0.0,1,0,0.0,3.85,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,3.85,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,25,9,36.0,96.15,2,0,0.0,7.69,0,0,0.0,0.0,0,0,0.0,0.0,18,7,38.89,69.23,0,0,0.0,0.0,1,0,0.0,3.85,1,0,0.0,3.85,0,0,0.0,0.0, ,South_Dakota
499,2017,16,11,68.75,1,0,0.0,6.25,0,0,0.0,0.0,2,0,0.0,12.5,13,10,76.92,81.25,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,18.75,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,6.25,2,0,0.0,12.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,13,9,69.23,81.25,1,0,0.0,6.25,0,0,0.0,0.0,1,0,0.0,6.25,11,8,72.73,68.75,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,South_Dakota
500,2018,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,100.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,100.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,100.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,South_Dakota
501,2019,3,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,33.33,2,0,0.0,66.67,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,100.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,33.33,2,0,0.0,66.67,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,South_Dakota
502,2020,9,4,44.44,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,44.44,5,2,40.0,55.56,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,22.22,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,22.22,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,6,3,50.0,66.67,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,22.22,4,0,0.0,44.44,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,South_Dakota
503,2021,10,4,40.0,2,0,0.0,20.0,0,0,0.0,0.0,3,0,0.0,30.0,3,0,0.0,30.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,10.0,1,0,0.0,10.0,1,0,0.0,10.0,1,0,0.0,10.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9,4,44.44,90.0,1,0,0.0,10.0,0,0,0.0,0.0,3,0,0.0,30.0,3,0,0.0,30.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,10.0,1,0,0.0,10.0, ,South_Dakota
504,2010,90,57,63.33,5,1,20.0,5.56,0,0,0.0,0.0,15,10,66.67,16.67,65,45,69.23,72.22,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,4.44,22,9,40.91,24.44,1,0,0.0,1.11,0,0,0.0,0.0,4,0,0.0,4.44,16,8,50.0,17.78,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,68,48,70.59,75.56,4,0,0.0,4.44,0,0,0.0,0.0,11,9,81.82,12.22,49,37,75.51,54.44,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,4.44, ,Tennessee
505,2011,134,90,67.16,5,2,40.0,3.73,3,0,0.0,2.24,18,11,61.11,13.43,98,68,69.39,73.13,0,0,0.0,0.0,2,0,0.0,1.49,0,0,0.0,0.0,6,4,66.67,4.48,27,17,62.96,20.15,2,0,0.0,1.49,0,0,0.0,0.0,5,2,40.0,3.73,16,14,87.5,11.94,0,0,0.0,0.0,1,0,0.0,0.75,0,0,0.0,0.0,2,0,0.0,1.49,107,73,68.22,79.85,3,0,0.0,2.24,3,0,0.0,2.24,13,9,69.23,9.7,82,54,65.85,61.19,0,0,0.0,0.0,1,0,0.0,0.75,0,0,0.0,0.0,4,0,0.0,2.99, ,Tennessee
506,2012,160,88,55.0,14,1,7.14,8.75,6,0,0.0,3.75,33,18,54.55,20.62,102,65,63.73,63.75,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,1.88,50,20,40.0,31.25,8,0,0.0,5.0,3,0,0.0,1.88,15,6,40.0,9.38,24,13,54.17,15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,110,68,61.82,68.75,6,1,16.67,3.75,3,0,0.0,1.88,18,12,66.67,11.25,78,52,66.67,48.75,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,1.88, ,Tennessee
507,2013,251,165,65.74,25,8,32.0,9.96,11,6,54.55,4.38,54,37,68.52,21.51,156,110,70.51,62.15,0,0,0.0,0.0,1,0,0.0,0.4,0,0,0.0,0.0,3,0,0.0,1.2,73,45,61.64,29.08,12,4,33.33,4.78,3,0,0.0,1.2,22,14,63.64,8.76,34,24,70.59,13.55,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.4,178,120,67.42,70.92,13,4,30.77,5.18,8,2,25.0,3.19,32,23,71.88,12.75,122,86,70.49,48.61,0,0,0.0,0.0,1,0,0.0,0.4,0,0,0.0,0.0,2,0,0.0,0.8, ,Tennessee
508,2014,277,157,56.68,13,6,46.15,4.69,7,0,0.0,2.53,39,25,64.1,14.08,204,116,56.86,73.65,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,11,6,54.55,3.97,54,34,62.96,19.49,2,0,0.0,0.72,0,0,0.0,0.0,11,7,63.64,3.97,37,24,64.86,13.36,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,1.44,223,123,55.16,80.51,11,6,54.55,3.97,7,0,0.0,2.53,28,18,64.29,10.11,167,92,55.09,60.29,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,7,3,42.86,2.53, ,Tennessee
509,2015,355,223,62.82,23,8,34.78,6.48,13,5,38.46,3.66,69,49,71.01,19.44,237,154,64.98,66.76,0,0,0.0,0.0,1,0,0.0,0.28,0,0,0.0,0.0,7,4,57.14,1.97,72,48,66.67,20.28,9,2,22.22,2.54,1,0,0.0,0.28,14,12,85.71,3.94,44,32,72.73,12.39,0,0,0.0,0.0,1,0,0.0,0.28,0,0,0.0,0.0,1,0,0.0,0.28,283,175,61.84,79.72,14,6,42.86,3.94,12,5,41.67,3.38,55,37,67.27,15.49,193,122,63.21,54.37,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,6,4,66.67,1.69, ,Tennessee
510,2016,395,244,61.77,29,8,27.59,7.34,19,12,63.16,4.81,81,54,66.67,20.51,243,155,63.79,61.52,0,0,0.0,0.0,0,0,0.0,0.0,14,10,71.43,3.54,1,0,0.0,0.25,102,55,53.92,25.82,12,5,41.67,3.04,4,0,0.0,1.01,24,14,58.33,6.08,56,31,55.36,14.18,0,0,0.0,0.0,0,0,0.0,0.0,5,3,60.0,1.27,1,0,0.0,0.25,293,189,64.51,74.18,17,3,17.65,4.3,15,11,73.33,3.8,57,40,70.18,14.43,187,124,66.31,47.34,0,0,0.0,0.0,0,0,0.0,0.0,9,7,77.78,2.28,0,0,0.0,0.0, ,Tennessee
511,2017,356,237,66.57,17,4,23.53,4.78,13,10,76.92,3.65,77,53,68.83,21.63,231,155,67.1,64.89,0,0,0.0,0.0,1,0,0.0,0.28,12,10,83.33,3.37,0,0,0.0,0.0,99,63,63.64,27.81,6,1,16.67,1.69,2,0,0.0,0.56,29,19,65.52,8.15,57,38,66.67,16.01,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.84,0,0,0.0,0.0,257,174,67.7,72.19,11,3,27.27,3.09,11,8,72.73,3.09,48,34,70.83,13.48,174,117,67.24,48.88,0,0,0.0,0.0,1,0,0.0,0.28,9,8,88.89,2.53,0,0,0.0,0.0, ,Tennessee
512,2018,429,261,60.84,25,7,28.0,5.83,16,10,62.5,3.73,84,61,72.62,19.58,275,166,60.36,64.1,1,0,0.0,0.23,1,0,0.0,0.23,20,12,60.0,4.66,0,0,0.0,0.0,109,64,58.72,25.41,8,1,12.5,1.86,3,0,0.0,0.7,30,22,73.33,6.99,63,35,55.56,14.69,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.93,0,0,0.0,0.0,320,197,61.56,74.59,17,6,35.29,3.96,13,8,61.54,3.03,54,39,72.22,12.59,212,131,61.79,49.42,1,0,0.0,0.23,1,0,0.0,0.23,16,9,56.25,3.73,0,0,0.0,0.0, ,Tennessee
513,2019,431,291,67.52,21,7,33.33,4.87,28,19,67.86,6.5,73,54,73.97,16.94,288,197,68.4,66.82,0,0,0.0,0.0,0,0,0.0,0.0,12,9,75.0,2.78,0,0,0.0,0.0,128,81,63.28,29.7,5,0,0.0,1.16,9,7,77.78,2.09,30,22,73.33,6.96,81,50,61.73,18.79,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.7,0,0,0.0,0.0,303,210,69.31,70.3,16,7,43.75,3.71,19,12,63.16,4.41,43,32,74.42,9.98,207,147,71.01,48.03,0,0,0.0,0.0,0,0,0.0,0.0,9,7,77.78,2.09,0,0,0.0,0.0, ,Tennessee
514,2020,376,233,61.97,13,3,23.08,3.46,19,9,47.37,5.05,78,56,71.79,20.74,244,153,62.7,64.89,0,0,0.0,0.0,1,0,0.0,0.27,12,4,33.33,3.19,0,0,0.0,0.0,108,66,61.11,28.72,2,0,0.0,0.53,10,3,30.0,2.66,28,19,67.86,7.45,63,41,65.08,16.76,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.8,0,0,0.0,0.0,268,167,62.31,71.28,11,3,27.27,2.93,9,6,66.67,2.39,50,37,74.0,13.3,181,112,61.88,48.14,0,0,0.0,0.0,1,0,0.0,0.27,9,3,33.33,2.39,0,0,0.0,0.0, ,Tennessee
515,2021,402,231,57.46,23,3,13.04,5.72,25,12,48.0,6.22,79,45,56.96,19.65,248,159,64.11,61.69,0,0,0.0,0.0,3,0,0.0,0.75,14,5,35.71,3.48,10,5,50.0,2.49,122,67,54.92,30.35,9,2,22.22,2.24,6,3,50.0,1.49,28,14,50.0,6.97,73,45,61.64,18.16,0,0,0.0,0.0,1,0,0.0,0.25,4,0,0.0,1.0,1,0,0.0,0.25,277,163,58.84,68.91,14,1,7.14,3.48,19,9,47.37,4.73,50,31,62.0,12.44,173,113,65.32,43.03,0,0,0.0,0.0,2,0,0.0,0.5,10,3,30.0,2.49,9,5,55.56,2.24, ,Tennessee
516,2010,3392,2000,58.96,145,50,34.48,4.27,540,203,37.59,15.92,906,625,68.98,26.71,1602,1017,63.48,47.23,0,0,0.0,0.0,17,7,41.18,0.5,0,0,0.0,0.0,69,33,47.83,2.03,899,492,54.73,26.5,47,14,29.79,1.39,143,39,27.27,4.22,289,199,68.86,8.52,375,217,57.87,11.06,0,0,0.0,0.0,2,0,0.0,0.06,0,0,0.0,0.0,13,6,46.15,0.38,2493,1508,60.49,73.5,98,36,36.73,2.89,397,162,40.81,11.7,617,426,69.04,18.19,1227,800,65.2,36.17,0,0,0.0,0.0,15,7,46.67,0.44,0,0,0.0,0.0,56,27,48.21,1.65, ,Texas
517,2011,3597,1945,54.07,127,44,34.65,3.53,662,202,30.51,18.4,946,572,60.47,26.3,1688,1035,61.32,46.93,0,0,0.0,0.0,19,12,63.16,0.53,0,0,0.0,0.0,75,39,52.0,2.09,866,410,47.34,24.08,31,7,22.58,0.86,182,40,21.98,5.06,291,171,58.76,8.09,322,175,54.35,8.95,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,21,10,47.62,0.58,2731,1535,56.21,75.92,96,37,38.54,2.67,480,162,33.75,13.34,655,401,61.22,18.21,1366,860,62.96,37.98,0,0,0.0,0.0,19,12,63.16,0.53,0,0,0.0,0.0,54,29,53.7,1.5, ,Texas
518,2012,3614,2102,58.16,142,52,36.62,3.93,609,211,34.65,16.85,950,671,70.63,26.29,1717,1066,62.09,47.51,0,0,0.0,0.0,25,10,40.0,0.69,0,0,0.0,0.0,71,48,67.61,1.96,838,415,49.52,23.19,32,9,28.12,0.89,153,26,16.99,4.23,269,182,67.66,7.44,344,180,52.33,9.52,0,0,0.0,0.0,6,1,16.67,0.17,0,0,0.0,0.0,14,5,35.71,0.39,2776,1687,60.77,76.81,110,43,39.09,3.04,456,183,40.13,12.62,681,489,71.81,18.84,1373,886,64.53,37.99,0,0,0.0,0.0,19,9,47.37,0.53,0,0,0.0,0.0,57,43,75.44,1.58, ,Texas
